"","GameID","Half","PlayerID","FrameID","Time","GameClock","Speed","AccelImpulse","AccelLoad","AccelX","AccelY","AccelZ","Longitude","Latitude"
"40",1,1,2,40,"00:22:05","00:00:04",0,0,0.0023062702753495,-0.0175,1,0.4325,55.46667267,24.9948715
"41",1,1,2,41,"00:22:05","00:00:04",0,0,0.00182231059626855,0.0225,0.9675,0.47375,55.466673,24.99487133
"42",1,1,2,42,"00:22:05","00:00:04",0,0,0.00497898925663651,0.06125,1.07125,0.37125,55.46667283,24.99487133
"43",1,1,2,43,"00:22:05","00:00:04",0,0,0.00684259143563205,0.0825,0.945,0.50125,55.466673,24.99487117
"44",1,1,2,44,"00:22:05","00:00:04",0,0,0.00846429092197275,-0.14875,0.7525,0.7425,55.46667283,24.9948715
"45",1,1,2,45,"00:22:05","00:00:04",0,0,0.0119559129905218,0.19125,0.9025,0.52875,55.466673,24.99487167
"46",1,1,2,46,"00:22:05","00:00:04",0,0,0.0126415518590217,0.04,0.6675,0.59625,55.46667317,24.99487167
"47",1,1,2,47,"00:22:05","00:00:04",0,0,0.0186432046997898,-0.06875,0.98625,0.77,55.46667317,24.99487167
"48",1,1,2,48,"00:22:05","00:00:04",0.36944474,3.6944474,0.0154174421914287,0.01125,0.835,0.6475,55.46667367,24.994872
"49",1,1,2,49,"00:22:05","00:00:04",0,3.6944474,0.00715037807471398,-0.155,0.73375,0.60875,55.46667383,24.994872
"50",1,1,2,50,"00:22:06","00:00:05",0,3.6944474,0.00549285637327032,-0.21125,0.7525,0.67125,55.46667383,24.994872
"51",1,1,2,51,"00:22:06","00:00:05",0.3194447,0.1944446,0.00425970056588602,-0.22875,0.8675,0.70875,55.466674,24.99487267
"52",1,1,2,52,"00:22:06","00:00:05",0,3.194447,0.0114303937127425,0.05125,0.89375,0.6075,55.46667417,24.99487267
"53",1,1,2,53,"00:22:06","00:00:05",0,0,0.00655437234683768,0.05125,0.82625,0.64,55.46667417,24.99487267
"54",1,1,2,54,"00:22:06","00:00:05",0,0,0.00873726974803306,-0.0325,0.86625,0.7375,55.46667417,24.99487283
"55",1,1,2,55,"00:22:06","00:00:05",0.35555584,3.5555584,0.00654911031883434,-0.195,0.6175,0.64,55.46667417,24.99487317
"56",1,1,2,56,"00:22:06","00:00:05",0.43888924,0.833334,0.00847676658540281,-0.27875,0.37875,0.565,55.466674,24.9948735
"57",1,1,2,57,"00:22:06","00:00:05",0.46111148,0.2222224,0.0645114286654252,0.1525,1.30375,0.90625,55.46667367,24.99487367
"58",1,1,2,58,"00:22:06","00:00:05",0.48333372,0.2222224,0.0131004524856506,0.35875,0.84125,0.6975,55.46667333,24.99487383
"59",1,1,2,59,"00:22:06","00:00:05",0.56666712,0.833334,0.00448159356099114,0.485,0.60375,0.58875,55.46667283,24.994874
"60",1,1,2,60,"00:22:07","00:00:06",0.56666712,0.833334,0.00585089613583969,0.40125,0.7825,0.5175,55.46667283,24.994874
"61",1,1,2,61,"00:22:07","00:00:06",0.64722274,1.5555568,0.00591153302317609,0.32875,0.8575,0.66125,55.466673,24.99487483
"62",1,1,2,62,"00:22:07","00:00:06",0.83611178,1.8888904,0.0173919405337386,0.0125,0.87375,1.01375,55.466674,24.99487533
"63",1,1,2,63,"00:22:07","00:00:06",1.00555636,1.6944458,0.00831967409491193,-0.14625,0.3525,1.0325,55.46667467,24.994876
"64",1,1,2,64,"00:22:07","00:00:06",1.28333436,2.77778,0.00356237236152409,-0.25375,0.3425,0.93375,55.4666755,24.994877
"65",1,1,2,65,"00:22:07","00:00:06",1.0694453,2.1388906,0.00300536914236288,-0.17875,0.3125,0.80375,55.46667617,24.99487783
"66",1,1,2,66,"00:22:07","00:00:06",0.94166742,1.2777788,0.00271922594656382,-0.2475,0.2075,0.77375,55.46667683,24.9948785
"67",1,1,2,67,"00:22:07","00:00:06",1.05000084,1.0833342,0.0174173210715357,0.2975,0.29625,0.94875,55.46667717,24.9948795
"68",1,1,2,68,"00:22:07","00:00:06",1.05833418,0.0833334,0.0107475362411767,0.18,0.09375,0.9225,55.46667733,24.99488033
"69",1,1,2,69,"00:22:07","00:00:06",1.2222232,1.6388902,0.00528052983308565,-0.02,-0.44,0.74125,55.46667783,24.99488133
"70",1,1,2,70,"00:22:08","00:00:07",1.2222232,1.6388902,0.00955228290284827,-0.18625,-0.66,0.92375,55.46667783,24.99488133
"71",1,1,2,71,"00:22:08","00:00:07",0.86666736,3.0000024,0.00510250530941668,-0.58875,-0.70125,1.04375,55.46667933,24.99488267
"72",1,1,2,72,"00:22:08","00:00:07",0.4861115,3.8055586,0.0044684276272992,-0.715,-0.78375,1.0275,55.46667967,24.99488267
"73",1,1,2,73,"00:22:08","00:00:07",0.31111136,1.7500014,0.00476919463984359,-0.53875,-0.69875,0.895,55.46667983,24.99488283
"74",1,1,2,74,"00:22:08","00:00:07",0,3.1111136,0.0053293523420906,-0.45,-0.5775,0.85375,55.46668017,24.99488283
"75",1,1,2,75,"00:22:08","00:00:07",0,0,0.00616617949336323,-0.1925,-0.57375,0.8775,55.46668017,24.99488267
"76",1,1,2,76,"00:22:08","00:00:07",0,0,0.00519912811259638,0.13375,-0.69,0.935,55.4666805,24.99488267
"77",1,1,2,77,"00:22:08","00:00:07",0,0,0.00482690998713272,-0.03,-0.60375,0.8425,55.4666805,24.99488267
"78",1,1,2,78,"00:22:08","00:00:07",0,0,0.00305920523890988,-0.06375,-0.61125,0.8325,55.46668083,24.9948825
"79",1,1,2,79,"00:22:08","00:00:07",0,0,0.00800006942200792,-0.1575,-0.64125,0.83375,55.466681,24.99488233
"80",1,1,2,80,"00:22:09","00:00:08",0,0,0.00283902153713143,-0.2275,-0.6175,0.82875,55.466681,24.99488233
"81",1,1,2,81,"00:22:09","00:00:08",0,0,0.00207643841321978,-0.27,-0.595,0.82125,55.46668117,24.99488217
"82",1,1,2,82,"00:22:09","00:00:08",0,0,0.0029798418475306,-0.33375,-0.63875,0.86,55.466681,24.99488217
"83",1,1,2,83,"00:22:09","00:00:08",0,0,0.006877401674694,-0.385,-0.655,0.89375,55.466681,24.99488233
"84",1,1,2,84,"00:22:09","00:00:08",0,0,0.00583024562168635,-0.24625,-0.70875,0.80125,55.466681,24.99488233
"85",1,1,2,85,"00:22:09","00:00:08",0,0,0.00352237319180632,-0.335,-0.72,0.79375,55.466681,24.9948825
"86",1,1,2,86,"00:22:09","00:00:08",0.32777804,3.2777804,0.00675187595457403,-0.42625,-0.63375,0.795,55.46668067,24.9948825
"87",1,1,2,87,"00:22:09","00:00:08",0,3.2777804,0.00460582255903719,-0.32625,-0.695,0.79,55.46668083,24.99488233
"88",1,1,2,88,"00:22:09","00:00:08",0,0,0.00427591418705677,-0.47375,-0.7375,0.83875,55.46668067,24.99488233
"89",1,1,2,89,"00:22:09","00:00:08",0.40833366,4.0833366,0.00768566114772166,-0.4925,-0.71375,0.8675,55.46668033,24.994882
"90",1,1,2,90,"00:22:10","00:00:09",0.40833366,4.0833366,0.00301807184165259,-0.64875,-0.7175,0.9175,55.46668033,24.994882
"91",1,1,2,91,"00:22:10","00:00:09",0,0,0.00270738106901475,-0.57375,-0.675,0.95375,55.46668017,24.99488183
"92",1,1,2,92,"00:22:10","00:00:09",0.38055586,3.8055586,0.00539065462698921,-0.31375,-0.56875,1.005,55.46667983,24.99488167
"93",1,1,2,93,"00:22:10","00:00:09",0.45555592,0.7500006,0.00456264981061886,-0.0675,-0.33375,0.9475,55.46667933,24.9948815
"94",1,1,2,94,"00:22:10","00:00:09",0.60277826,1.4722234,0.0054268058894368,0.1825,-0.0125,0.835,55.46667917,24.994881
"95",1,1,2,95,"00:22:10","00:00:09",0.7638895,1.6111124,0.00419207999298911,0.29125,0.12125,0.70625,55.4666785,24.99488033
"96",1,1,2,96,"00:22:10","00:00:09",0.96388966,2.0000016,0.0060961712620334,0.31,0.36625,0.65625,55.46667783,24.99488
"97",1,1,2,97,"00:22:10","00:00:09",0.9166674,0.4722226,0.0128827698413517,0.095,0.865,0.85125,55.4666775,24.99487917
"98",1,1,2,98,"00:22:10","00:00:09",1.13333424,2.1666684,0.0111234556509302,-0.07,0.74,0.93375,55.46667717,24.99487817
"99",1,1,2,99,"00:22:10","00:00:09",1.05277862,0.8055562,0.0049095032480722,-0.04875,0.58875,0.705,55.46667683,24.99487717
"100",1,1,2,100,"00:22:11","00:00:10",1.05277862,0.8055562,0.00310349341778614,-0.13625,0.64125,0.72125,55.46667683,24.99487717
"101",1,1,2,101,"00:22:11","00:00:10",0.93333408,0.138889,0.00305329694251212,-0.14,0.665,0.7225,55.4666765,24.99487567
"102",1,1,2,102,"00:22:11","00:00:10",0.7638895,1.6944458,0.0053500083364738,-0.13125,0.94625,0.71125,55.46667633,24.994875
"103",1,1,2,103,"00:22:11","00:00:10",0.60833382,1.5555568,0.00555388220297768,0.015,0.9225,0.72125,55.46667617,24.99487467
"104",1,1,2,104,"00:22:11","00:00:10",0.60277826,0.0555556,0.00800867709510886,0.1225,0.8325,0.83,55.46667583,24.99487417
"105",1,1,2,105,"00:22:11","00:00:10",0.58888936,0.138889,0.00472271787540469,0.11375,0.61625,0.64375,55.46667583,24.99487367
"106",1,1,2,106,"00:22:11","00:00:10",0.51944486,0.694445,0.00317946726559344,0.1025,0.74375,0.58625,55.46667567,24.99487317
"107",1,1,2,107,"00:22:11","00:00:10",0.72500058,2.0555572,0.00360832038733509,0.14625,0.9,0.605,55.46667583,24.9948725
"108",1,1,2,108,"00:22:11","00:00:10",0.56111156,1.6388902,0.0162063672131106,-0.29125,0.8775,0.65625,55.46667617,24.994872
"109",1,1,2,109,"00:22:11","00:00:10",0.4305559,1.3055566,0.00951905094739591,-0.29625,0.33125,0.87125,55.46667633,24.99487167
"110",1,1,2,110,"00:22:12","00:00:11",0.4305559,1.3055566,0.0055728915382302,-0.12125,0.0375,0.81625,55.46667633,24.99487167
"111",1,1,2,111,"00:22:12","00:00:11",0,0,0.00301834499460866,-0.15375,-0.16,0.87875,55.4666765,24.994872
"112",1,1,2,112,"00:22:12","00:00:11",0.32222248,3.2222248,0.00450062968516119,-0.16875,-0.36,0.86625,55.46667617,24.994872
"113",1,1,2,113,"00:22:12","00:00:11",0,3.2222248,0.00545308409098289,-0.1025,-0.5825,0.86625,55.46667617,24.99487217
"114",1,1,2,114,"00:22:12","00:00:11",0.43888924,4.3888924,0.00435725356730863,0.02125,-0.75375,0.90625,55.46667567,24.994872
"115",1,1,2,115,"00:22:12","00:00:11",0.38333364,0.555556,0.00351256499154715,0.13,-0.87625,0.9,55.4666755,24.994872
"116",1,1,2,116,"00:22:12","00:00:11",0.50833374,1.250001,0.00376431837306886,0.245,-0.98375,0.8875,55.46667483,24.99487183
"117",1,1,2,117,"00:22:12","00:00:11",0.5972227,0.8888896,0.00534666107506187,0.3625,-1.09,0.94125,55.46667433,24.99487133
"118",1,1,2,118,"00:22:12","00:00:11",0.33888916,2.5833354,0.00488568174075399,0.22,-1.04,0.855,55.46667417,24.99487167
"119",1,1,2,119,"00:22:12","00:00:11",0,3.3888916,0.00320631202953891,0.19875,-1.01625,0.86375,55.46667417,24.99487133
"120",1,1,2,120,"00:22:13","00:00:12",0,3.3888916,0.00686139129338686,0.1325,-1.0825,1.05375,55.46667417,24.99487133
"121",1,1,2,121,"00:22:13","00:00:12",0,0,0.00740480895432318,0.0575,-1.02625,1.0675,55.466674,24.99487117
"122",1,1,2,122,"00:22:13","00:00:12",0.36388918,3.6388918,0.00724390730399711,0.02125,-0.5775,0.735,55.46667433,24.99487067
"123",1,1,2,123,"00:22:13","00:00:12",0,3.6388918,0.00716835507797955,-0.00625,-0.21875,0.6425,55.46667433,24.99487067
"124",1,1,2,124,"00:22:13","00:00:12",0.45000036,4.5000036,0.00617974151550424,0.04125,0.01375,0.745,55.46667467,24.99487067
"125",1,1,2,125,"00:22:13","00:00:12",0.5972227,1.4722234,0.00422798131065862,0.07125,0.22,0.84375,55.46667483,24.99487017
"126",1,1,2,126,"00:22:13","00:00:12",0.41388922,1.8333348,0.00319334390344376,0.01625,0.4025,0.87,55.466675,24.99487
"127",1,1,2,127,"00:22:13","00:00:12",0.47500038,0.6111116,0.00265882690000636,0.05125,0.44375,0.85875,55.46667517,24.99486967
"128",1,1,2,128,"00:22:13","00:00:12",0.34166694,1.3333344,0.00984083813793417,0.00125000000000001,0.465,0.8325,55.46667517,24.9948695
"129",1,1,2,129,"00:22:13","00:00:12",0,3.4166694,0.00814144579856563,-0.1025,0.545,0.9275,55.466675,24.99486933
"130",1,1,2,130,"00:22:14","00:00:13",0,3.4166694,0.0144135362093729,0.03,0.6,0.93125,55.466675,24.99486933
"131",1,1,2,131,"00:22:14","00:00:13",0,0,0.00623239165589704,0.13,0.6,0.85375,55.46667517,24.99486867
"132",1,1,2,132,"00:22:14","00:00:13",0,0,0.00402767078154882,-0.06625,0.52,0.89875,55.46667517,24.9948685
"133",1,1,2,133,"00:22:14","00:00:13",0,0,0.00229342239682467,-0.1075,0.59,0.8725,55.46667533,24.9948685
"134",1,1,2,134,"00:22:14","00:00:13",0,0,0.00257316333189623,-0.0075,0.55125,0.89375,55.4666755,24.9948685
"135",1,1,2,135,"00:22:14","00:00:13",0,0,0.00297076008439235,-0.0175,0.545,0.88625,55.46667567,24.99486833
"136",1,1,2,136,"00:22:14","00:00:13",0,0,0.00301066552013495,-0.025,0.6,0.86875,55.46667583,24.99486833
"137",1,1,2,137,"00:22:14","00:00:13",0,0,0.00274476558828029,0,0.545,0.89625,55.466676,24.99486833
"138",1,1,2,138,"00:22:14","00:00:13",0,0,0.00275732023176362,-0.01125,0.5,0.90625,55.46667617,24.9948685
"139",1,1,2,139,"00:22:14","00:00:13",0,0,0.00296060883106616,0.09875,0.53625,0.89625,55.46667617,24.9948685
"140",1,1,2,140,"00:22:15","00:00:14",0,0,0.00337165155380503,0.11,0.5575,0.8925,55.46667617,24.9948685
"141",1,1,2,141,"00:22:15","00:00:14",0,0,0.00247846750662407,-0.01875,0.54625,0.9025,55.46667633,24.99486833
"142",1,1,2,142,"00:22:15","00:00:14",0,0,0.00221036192839844,-0.02875,0.5325,0.89875,55.4666765,24.9948685
"143",1,1,2,143,"00:22:15","00:00:14",0,0,0.00192063227274897,-0.045,0.56,0.8725,55.46667667,24.9948685
"144",1,1,2,144,"00:22:15","00:00:14",0,0,0.00371481642401256,-0.02875,0.69,0.81375,55.46667667,24.9948685
"145",1,1,2,145,"00:22:15","00:00:14",0,0,0.00237767462255485,-0.02625,0.6975,0.7825,55.46667683,24.9948685
"146",1,1,2,146,"00:22:15","00:00:14",0,0,0.0055810961596712,0.0025,0.7775,0.715,55.466677,24.99486833
"147",1,1,2,147,"00:22:15","00:00:14",0,0,0.00340444099783403,-0.06125,0.71875,0.77,55.46667717,24.99486833
"148",1,1,2,148,"00:22:15","00:00:14",0,0,0.00376506358166822,-0.08,0.67375,0.79,55.46667733,24.99486833
"149",1,1,2,149,"00:22:15","00:00:14",0,0,0.00372097567621103,-0.06375,0.79875,0.745,55.4666775,24.99486833
"150",1,1,2,150,"00:22:16","00:00:15",0,0,0.00337990161112203,-0.04,0.74875,0.74,55.4666775,24.99486833
"151",1,1,2,151,"00:22:16","00:00:15",0,0,0.00335252536340273,-0.00125,0.76625,0.74625,55.46667767,24.99486833
"152",1,1,2,152,"00:22:16","00:00:15",0,0,0.00648628411890662,-0.04,0.57,0.79625,55.46667767,24.99486833
"153",1,1,2,153,"00:22:16","00:00:15",0,0,0.00553738628397829,-0.135,0.47875,0.755,55.46667767,24.9948685
"154",1,1,2,154,"00:22:16","00:00:15",0,0,0.00712148305438118,-0.10375,0.24625,0.7475,55.4666775,24.99486867
"155",1,1,2,155,"00:22:16","00:00:15",0,0,0.00925233813936962,0.0275,0.015,0.77875,55.46667733,24.99486867
"156",1,1,2,156,"00:22:16","00:00:15",0.35555584,3.5555584,0.00572256215757167,0.12,-0.2675,1.02375,55.46667717,24.99486883
"157",1,1,2,157,"00:22:16","00:00:15",0,3.5555584,0.00597048510033877,0.1525,0.03,1.115,55.466677,24.99486883
"158",1,1,2,158,"00:22:16","00:00:15",0,0,0.00876989626286263,0.21625,0.035,1.21375,55.46667683,24.9948685
"159",1,1,2,159,"00:22:16","00:00:15",0,0,0.00902701719743124,0.19125,0.07875,1.13875,55.46667667,24.99486833
"160",1,1,2,160,"00:22:17","00:00:16",0,0,0.0175630022620569,0.06875,0.31875,1.6125,55.46667667,24.99486833
"161",1,1,2,161,"00:22:17","00:00:16",0.4444448,4.444448,0.0202846762947111,-0.015,-0.19375,1.2775,55.46667733,24.9948675
"162",1,1,2,162,"00:22:17","00:00:16",0,4.444448,0.0106891575392863,-0.12625,-0.03375,0.8,55.46667733,24.9948675
"163",1,1,2,163,"00:22:17","00:00:16",0.42222256,4.2222256,0.00932350076257272,-0.065,0.6475,0.88875,55.46667767,24.994867
"164",1,1,2,164,"00:22:17","00:00:16",0.86944514,4.4722258,0.00562306013194716,-0.0725,0.585,0.79375,55.46667817,24.99486633
"165",1,1,2,165,"00:22:17","00:00:16",0.5000004,3.6944474,0.00386881359157431,0.00375,0.63625,0.84625,55.46667833,24.994866
"166",1,1,2,166,"00:22:17","00:00:16",0.50277818,0.0277778,0.00944765910085102,0.01875,0.69125,0.74,55.4666785,24.9948655
"167",1,1,2,167,"00:22:17","00:00:16",0.33055582,1.7222236,0.00696795271975529,0.135,0.7975,0.73875,55.4666785,24.99486517
"168",1,1,2,168,"00:22:17","00:00:16",0,3.3055582,0.0072314829122306,0.0375,0.8425,0.72,55.46667867,24.99486483
"169",1,1,2,169,"00:22:17","00:00:16",0,0,0.00370325146865431,0.02,0.815,0.69875,55.46667883,24.99486467
"170",1,1,2,170,"00:22:18","00:00:17",0,0,0.00465912842616971,0.10625,0.84375,0.71375,55.46667883,24.99486467
"171",1,1,2,171,"00:22:18","00:00:17",0,0,0.00799824497857886,-0.05625,0.74,0.66625,55.466679,24.9948645
"172",1,1,2,172,"00:22:18","00:00:17",0,0,0.00518210391392925,-0.065,0.81625,0.70625,55.46667933,24.9948645
"173",1,1,2,173,"00:22:18","00:00:17",0,0,0.00734549479827842,-0.02375,0.70125,0.70875,55.4666795,24.99486467
"174",1,1,2,174,"00:22:18","00:00:17",0,0,0.00481000436587958,-0.07,0.74625,0.78125,55.4666795,24.99486467
"175",1,1,2,175,"00:22:18","00:00:17",0,0,0.00671996593575869,-0.005,0.73875,0.7775,55.46667967,24.99486467
"176",1,1,2,176,"00:22:18","00:00:17",0,0,0.00606591981286254,0.0625,0.76875,0.695,55.46667983,24.99486467
"177",1,1,2,177,"00:22:18","00:00:17",0,0,0.00403756481109378,0.02875,0.77,0.725,55.46667983,24.9948645
"178",1,1,2,178,"00:22:18","00:00:17",0,0,0.00554427784059838,0.00875,0.76625,0.72,55.46668,24.99486467
"179",1,1,2,179,"00:22:18","00:00:17",0,0,0.00531879405882506,0.01375,0.80375,0.73375,55.46668,24.9948645
"180",1,1,2,180,"00:22:19","00:00:18",0,0,0.00547733166355956,0.08875,0.71625,0.72375,55.46668,24.9948645
"181",1,1,2,181,"00:22:19","00:00:18",0,0,0.00539875318473207,0.11,0.6725,0.785,55.46668017,24.99486467
"182",1,1,2,182,"00:22:19","00:00:18",0,0,0.00620715795297368,0.11125,0.70125,0.77875,55.46668,24.9948645
"183",1,1,2,183,"00:22:19","00:00:18",0,0,0.00544281492120766,0.0825,0.7225,0.80375,55.46668017,24.99486467
"184",1,1,2,184,"00:22:19","00:00:18",0,0,0.00385588153857114,0.04375,0.63,0.8275,55.46668017,24.9948645
"185",1,1,2,185,"00:22:19","00:00:18",0,0,0.00274546096987171,0.105,0.69,0.7925,55.46668017,24.99486467
"186",1,1,2,186,"00:22:19","00:00:18",0,0,0.00266782814261709,0.0875,0.6875,0.7875,55.46668017,24.9948645
"187",1,1,2,187,"00:22:19","00:00:18",0,0,0.00184956823872686,0.0675,0.72,0.77625,55.46668017,24.9948645
"188",1,1,2,188,"00:22:19","00:00:18",0,0,0.00255620620883601,0.0375,0.66875,0.7975,55.46668017,24.9948645
"189",1,1,2,189,"00:22:19","00:00:18",0,0,0.00312539754741294,0.02375,0.6475,0.845,55.46668017,24.9948645
"190",1,1,2,190,"00:22:20","00:00:19",0,0,0.00494002632807296,0.0625,0.66625,0.8,55.46668017,24.9948645
"191",1,1,2,191,"00:22:20","00:00:19",0,0,0.00501227278414466,0.04875,0.6925,0.815,55.46668017,24.99486433
"192",1,1,2,192,"00:22:20","00:00:19",0,0,0.00248505615847075,0.03,0.6775,0.80375,55.46668017,24.99486417
"193",1,1,2,193,"00:22:20","00:00:19",0,0,0.00292280142520932,0.0075,0.65625,0.8125,55.46668017,24.99486417
"194",1,1,2,194,"00:22:20","00:00:19",0,0,0.0047398218694707,0.00125,0.6625,0.81125,55.46668033,24.99486417
"195",1,1,2,195,"00:22:20","00:00:19",0,0,0.0050706305665911,0.0625,0.70625,0.79125,55.46668033,24.994864
"196",1,1,2,196,"00:22:20","00:00:19",0,0,0.00335927349028326,-0.0075,0.72125,0.7775,55.46668033,24.994864
"197",1,1,2,197,"00:22:20","00:00:19",0,0,0.00282932774543201,-0.00375,0.685,0.80125,55.46668033,24.99486383
"198",1,1,2,198,"00:22:20","00:00:19",0,0,0.00480183002805358,0.01375,0.7025,0.79625,55.46668033,24.99486383
"199",1,1,2,199,"00:22:20","00:00:19",0,0,0.00208190609308686,0.01,0.68625,0.8025,55.4666805,24.99486383
"200",1,1,2,200,"00:22:21","00:00:20",0,0,0.00373778760812405,0.02875,0.6725,0.805,55.4666805,24.99486383
"201",1,1,2,201,"00:22:21","00:00:20",0,0,0.0025285951858935,0.05,0.705,0.8,55.4666805,24.99486367
"202",1,1,2,202,"00:22:21","00:00:20",0,0,0.00202235978215708,0.02625,0.68875,0.80125,55.4666805,24.99486367
"203",1,1,2,203,"00:22:21","00:00:20",0,0,0.00194171871035828,0.0475,0.685,0.7975,55.4666805,24.9948635
"204",1,1,2,204,"00:22:21","00:00:20",0,0,0.00305580438411589,0.055,0.69125,0.80125,55.4666805,24.9948635
"205",1,1,2,205,"00:22:21","00:00:20",0,0,0.00423442995282668,0.08,0.63625,0.82625,55.46668067,24.9948635
"206",1,1,2,206,"00:22:21","00:00:20",0,0,0.00490858025410007,0.07375,0.6975,0.8,55.46668067,24.9948635
"207",1,1,2,207,"00:22:21","00:00:20",0,0,0.00309335367855014,0.09625,0.66125,0.805,55.46668067,24.99486333
